Time,Channel A
(ms),(V)

3.83509298,0.86550492
3.83573298,0.86550492
3.83637298,0.86550492
3.83701298,0.86550492
3.83765298,0.68971831
3.83829298,0.68971831
3.83893298,0.68971831
3.83957298,0.68971831
3.84021298,0.68971831
3.84085298,0.68971831
3.84149298,0.68971831
3.84213298,0.68971831
3.84277298,0.51332134
3.84341298,0.68971831
3.84405298,0.51332134
3.84469298,0.51332134
3.84533298,0.51332134
3.84597298,0.51332134
3.84661298,0.51332134
3.84725298,0.51332134
3.84789298,0.51332134
3.84853298,0.51332134
3.84917298,0.33692434
3.84981298,0.51332134
3.85045298,0.51332134
3.85109298,0.33692434
3.85173298,0.33692434
3.85237298,0.33692434
3.85301298,0.33692434
3.85365298,0.33692434
3.85429298,0.33692434
3.85493298,0.33692434
3.85557298,0.16052736
3.85621298,0.16052736
3.85685298,0.16052736
3.85749298,0.16052736
3.85813298,0.16052736
3.85877298,-0.01525925
3.85941298,0.16052736
3.86005298,0.16052736
3.86069298,-0.01525925
3.86133298,-0.01525925
3.86197298,-0.01525925
3.86261298,-0.01525925
3.86325298,-0.01525925
3.86389298,-0.19104587
3.86453298,-0.19104587
3.86517298,-0.19104587
3.86581298,-0.19104587
3.86645298,-0.19104587
3.86709298,-0.19104587
3.86773298,-0.19104587
3.86837298,-0.36744285
3.86901298,-0.36744285
3.86965298,-0.36744285
3.87029298,-0.36744285
3.87093298,-0.36744285
3.87157298,-0.36744285
3.87221298,-0.36744285
3.87285298,-0.36744285
3.87349298,-0.36744285
3.87413298,-0.36744285
3.87477298,-0.54383981
3.87541298,-0.54383981
3.87605298,-0.54383981
3.87669298,-0.54383981
3.87733298,-0.54383981
3.87797298,-0.54383981
3.87861298,-0.54383981
3.87925298,-0.54383981
3.87989298,-0.54383981
3.88053298,-0.54383981
3.88117298,-0.54383981
3.88181298,-0.54383981
3.88245298,-0.72023684
3.88309298,-0.54383981
3.88373298,-0.72023684
3.88437298,-0.72023684
3.88501298,-0.72023684
3.88565298,-0.72023684
3.88629298,-0.72023684
3.88693298,-0.72023684
3.88757298,-0.72023684
3.88821298,-0.72023684
3.88885298,-0.72023684
3.88949298,-0.72023684
3.89013298,-0.72023684
3.89077298,-0.72023684
3.89141298,-0.72023684
3.89205298,-0.89602345
3.89269298,-0.89602345
3.89333298,-0.89602345
3.89397298,-0.89602345
3.89461298,-0.89602345
3.89525298,-0.72023684
3.89589298,-0.89602345
3.89653298,-0.72023684
3.89717298,-0.72023684
3.89781298,-0.72023684
3.89845298,-0.72023684
3.89909298,-0.72023684
3.89973298,-0.72023684
3.90037298,-0.72023684
3.90101298,-0.72023684
3.90165298,-0.72023684
3.90229298,-0.72023684
3.90293298,-0.72023684
3.90357298,-0.72023684
3.90421298,-0.54383981
3.90485298,-0.54383981
3.90549298,-0.54383981
3.90613298,-0.54383981
3.90677298,-0.54383981
3.90741298,-0.54383981
3.90805298,-0.54383981
3.90869298,-0.54383981
3.90933298,-0.54383981
3.90997298,-0.54383981
3.91061298,-0.54383981
3.91125298,-0.54383981
3.91189298,-0.54383981
3.91253298,-0.54383981
3.91317298,-0.36744285
3.91381298,-0.36744285
3.91445298,-0.36744285
3.91509298,-0.36744285
3.91573298,-0.36744285
3.91637298,-0.36744285
3.91701298,-0.36744285
3.91765298,-0.36744285
3.91829298,-0.36744285
3.91893298,-0.19104587
3.91957298,-0.36744285
3.92021298,-0.19104587
3.92085298,-0.19104587
3.92149298,-0.19104587
3.92213298,-0.19104587
3.92277298,-0.19104587
3.92341298,-0.19104587
3.92405298,-0.19104587
3.92469298,-0.19104587
3.92533298,-0.19104587
3.92597298,-0.01525925
3.92661298,-0.01525925
3.92725298,-0.01525925
3.92789298,-0.01525925
3.92853298,0.16052736
3.92917298,0.16052736
3.92981298,0.16052736
3.93045298,-0.01525925
3.93109298,0.16052736
3.93173298,0.16052736
3.93237298,0.16052736
3.93301298,0.16052736
3.93365298,0.16052736
3.93429298,0.33692434
3.93493298,0.33692434
3.93557298,0.33692434
3.93621298,0.33692434
3.93685298,0.33692434
3.93749298,0.33692434
3.93813298,0.33692434
3.93877298,0.33692434
3.93941298,0.51332134
3.94005298,0.33692434
3.94069298,0.33692434
3.94133298,0.33692434
3.94197298,0.33692434
3.94261298,0.51332134
3.94325298,0.51332134
3.94389298,0.51332134
3.94453298,0.51332134
3.94517298,0.51332134
3.94581298,0.51332134
3.94645298,0.51332134
3.94709298,0.51332134
3.94773298,0.68971831
3.94837298,0.68971831
3.94901298,0.51332134
3.94965298,0.51332134
3.95029298,0.51332134
3.95093298,0.68971831
3.95157298,0.68971831
3.95221298,0.68971831
3.95285298,0.68971831
3.95349298,0.68971831
3.95413298,0.68971831
3.95477298,0.68971831
3.95541298,0.68971831
3.95605298,0.68971831
3.95669298,0.68971831
3.95733298,0.68971831
3.95797298,0.68971831
3.95861298,0.86550492
3.95925298,0.68971831
3.95989298,0.68971831
3.96053298,0.86550492
3.96117298,0.68971831
3.96181298,0.68971831
3.96245298,0.68971831
3.96309298,0.68971831
3.96373298,0.68971831
3.96437298,0.68971831
3.96501298,0.68971831
3.96565298,0.68971831
3.96629298,0.68971831
3.96693298,0.68971831
3.96757298,0.68971831
3.96821298,0.68971831
3.96885298,0.68971831
3.96949298,0.68971831
3.97013298,0.68971831
3.97077298,0.68971831
3.97141298,0.68971831
3.97205298,0.51332134
3.97269298,0.51332134
3.97333298,0.68971831
3.97397298,0.51332134
3.97461298,0.51332134
3.97525298,0.51332134
3.97589298,0.51332134
3.97653298,0.51332134
3.97717298,0.51332134
3.97781298,0.51332134
3.97845298,0.51332134
3.97909298,0.51332134
3.97973298,0.51332134
3.98037298,0.33692434
3.98101298,0.51332134
3.98165298,0.51332134
