Time (UTC +02:00 M/d/yyyy h:mm:ss tt),Peak to peak (A) (V),Frequency (A) (Hz)
4/28/2025 4:55:13 PM,0.008850368,660.0625
4/28/2025 4:55:13 PM,0.008850368,750.4802
4/28/2025 4:55:14 PM,0.013275551,65329.96
4/28/2025 4:55:14 PM,0.008850368,169.32164
4/28/2025 4:55:14 PM,0.008850368,395.77
4/28/2025 4:55:14 PM,0.008850368,111.28918
4/28/2025 4:55:14 PM,0.008850368,1025.2623
4/28/2025 4:55:14 PM,0.013275551,87883.13
4/28/2025 4:55:14 PM,0.008850368,249.80017
4/28/2025 4:55:14 PM,0.013275551,97052.81
4/28/2025 4:55:14 PM,0.008850368,379.06354
4/28/2025 4:55:14 PM,0.008850368,469.36014
4/28/2025 4:55:14 PM,0.008850368,275.47604
4/28/2025 4:55:14 PM,0.008850368,750.3602
4/28/2025 4:55:14 PM,0.008850368,257.49835
4/28/2025 4:55:14 PM,0.013275551,44723.08
4/28/2025 4:55:14 PM,0.008850368,748.2214
4/28/2025 4:55:14 PM,0.008850368,1468.7911
4/28/2025 4:55:14 PM,0.008850368,1207.3264
4/28/2025 4:55:14 PM,0.008850368,891.2566
4/28/2025 4:55:14 PM,0.008850368,1043.0574
4/28/2025 4:55:14 PM,0.008850368,1670.5273
4/28/2025 4:55:14 PM,0.008850368,763.43646
4/28/2025 4:55:14 PM,0.008850368,1359.2866
4/28/2025 4:55:14 PM,0.008850368,1308.6266
4/28/2025 4:55:14 PM,0.008850368,1366.618
4/28/2025 4:55:14 PM,0.008850368,1311.8228
4/28/2025 4:55:14 PM,0.008850368,789.93933
4/28/2025 4:55:14 PM,0.008850368,820.2715
4/28/2025 4:55:14 PM,0.008850368,624.00165
4/28/2025 4:55:14 PM,0.013275551,50704.18
4/28/2025 4:55:15 PM,0.008850368,399.5142
4/28/2025 4:55:15 PM,0.008850368,772.44415
4/28/2025 4:55:15 PM,0.008850368,647.80255
4/28/2025 4:55:15 PM,0.008850368,2449.061
4/28/2025 4:55:15 PM,0.008850368,514.14935
4/28/2025 4:55:15 PM,0.008850368,401.67096
4/28/2025 4:55:15 PM,0.008850368,3650.6992
4/28/2025 4:55:15 PM,0.008850368,143.85011
4/28/2025 4:55:15 PM,0.013275551,52823.668
4/28/2025 4:55:15 PM,0.008850368,505.8271
4/28/2025 4:55:15 PM,0.008850368,397.78513
4/28/2025 4:55:15 PM,0.008850368,401.46454
4/28/2025 4:55:15 PM,0.008850368,776.89935
4/28/2025 4:55:15 PM,0.008850368,527.729
4/28/2025 4:55:15 PM,0.008850368,1368.813
4/28/2025 4:55:15 PM,0.013275551,29784.02
4/28/2025 4:55:15 PM,0.008850368,752.89105
4/28/2025 4:55:15 PM,0.013275551,42668.27
4/28/2025 4:55:15 PM,0.008850368,1658.2356
4/28/2025 4:55:15 PM,0.008850368,906.98016
4/28/2025 4:55:15 PM,0.008850368,1698.0856
4/28/2025 4:55:15 PM,0.008850368,971.1672
4/28/2025 4:55:15 PM,0.02214118,48485.07
4/28/2025 4:55:15 PM,0.026566362,88700.89
4/28/2025 4:55:15 PM,0.044267096,10929.404
4/28/2025 4:55:15 PM,0.07084872,137.81091
4/28/2025 4:55:15 PM,0.079699084,154.15352
4/28/2025 4:55:16 PM,0.09743034,208.27777
4/28/2025 4:55:16 PM,0.10628071,236.49162
4/28/2025 4:55:16 PM,0.11957152,260.2432
4/28/2025 4:55:16 PM,0.13286233,294.47794
4/28/2025 4:55:16 PM,0.1417127,326.95123
4/28/2025 4:55:16 PM,0.15056306,362.19287
4/28/2025 4:55:16 PM,0.16386914,386.24753
4/28/2025 4:55:16 PM,0.16829431,406.19583
4/28/2025 4:55:16 PM,0.17271951,426.33017
4/28/2025 4:55:16 PM,0.17714468,452.0469
4/28/2025 4:55:16 PM,0.18599504,477.31787
4/28/2025 4:55:16 PM,0.19487596,494.54025
4/28/2025 4:55:16 PM,0.19930112,517.7269
4/28/2025 4:55:16 PM,0.20372632,550.7967
4/28/2025 4:55:16 PM,0.21700186,590.514
4/28/2025 4:55:16 PM,0.22142705,617.882
4/28/2025 4:55:16 PM,0.23030794,648.07135
4/28/2025 4:55:16 PM,0.23030794,672.91125
4/28/2025 4:55:16 PM,0.2391583,690.45514
4/28/2025 4:55:16 PM,0.2391583,706.16156
4/28/2025 4:55:16 PM,0.2391583,739.1201
4/28/2025 4:55:16 PM,0.24800867,759.02155
4/28/2025 4:55:16 PM,0.24800867,785.9658
4/28/2025 4:55:16 PM,0.25243384,805.531
4/28/2025 4:55:16 PM,0.25685903,823.7775
4/28/2025 4:55:16 PM,0.2612995,897.9885
4/28/2025 4:55:16 PM,0.26573992,914.2179
4/28/2025 4:55:16 PM,0.2701651,945.0605
4/28/2025 4:55:16 PM,0.27459028,962.1305
4/28/2025 4:55:16 PM,0.27459028,993.6758
4/28/2025 4:55:16 PM,0.27459028,1010.23706
4/28/2025 4:55:16 PM,0.28344065,1036.6906
4/28/2025 4:55:16 PM,0.28344065,1069.1802
4/28/2025 4:55:16 PM,0.28344065,1087.789
4/28/2025 4:55:16 PM,0.28786585,1102.5261
4/28/2025 4:55:16 PM,0.28786585,1131.4265
4/28/2025 4:55:16 PM,0.28786585,1147.5162
4/28/2025 4:55:16 PM,0.29229105,1166.2031
4/28/2025 4:55:16 PM,0.29229105,1182.7346
4/28/2025 4:55:17 PM,0.29229105,1199.9092
4/28/2025 4:55:17 PM,0.29229105,1214.1495
4/28/2025 4:55:17 PM,0.3011719,1245.3507
4/28/2025 4:55:17 PM,0.3011719,1269.1215
4/28/2025 4:55:17 PM,0.3011719,1304.4386
4/28/2025 4:55:17 PM,0.3011719,1329.41
4/28/2025 4:55:17 PM,0.3011719,1372.6517
4/28/2025 4:55:17 PM,0.3011719,1389.554
4/28/2025 4:55:17 PM,0.3100223,1414.5194
4/28/2025 4:55:17 PM,0.3100223,1437.6315
4/28/2025 4:55:17 PM,0.3100223,1474.6528
4/28/2025 4:55:17 PM,0.3100223,1496.8523
4/28/2025 4:55:17 PM,0.3100223,1518.6754
4/28/2025 4:55:17 PM,0.3100223,1542.3467
4/28/2025 4:55:17 PM,0.3100223,1578.7081
4/28/2025 4:55:17 PM,0.3100223,1608.1721
4/28/2025 4:55:17 PM,0.31887263,1637.4115
4/28/2025 4:55:17 PM,0.31887263,1659.806
4/28/2025 4:55:17 PM,0.31887263,1699.3547
4/28/2025 4:55:17 PM,0.31887263,1717.033
4/28/2025 4:55:17 PM,0.31887263,1735.8843
4/28/2025 4:55:17 PM,0.31887263,1760.0385
4/28/2025 4:55:17 PM,0.31887263,1787.2461
4/28/2025 4:55:17 PM,0.31887263,1812.8923
4/28/2025 4:55:17 PM,0.32329783,1844.8743
4/28/2025 4:55:17 PM,0.32329783,1865.0531
4/28/2025 4:55:17 PM,0.32772303,1891.6465
4/28/2025 4:55:17 PM,0.32772303,1916.6554
4/28/2025 4:55:17 PM,0.32772303,1947.9988
4/28/2025 4:55:17 PM,0.32772303,1972.5912
4/28/2025 4:55:17 PM,0.32772303,2005.6412
4/28/2025 4:55:17 PM,0.32772303,2027.2809
4/28/2025 4:55:17 PM,0.32772303,2052.1409
4/28/2025 4:55:17 PM,0.32772303,2073.9316
4/28/2025 4:55:17 PM,0.32772303,2095.909
4/28/2025 4:55:17 PM,0.32772303,2120.657
4/28/2025 4:55:17 PM,0.32772303,2144.2295
4/28/2025 4:55:17 PM,0.32772303,2170.7131
4/28/2025 4:55:18 PM,0.32772303,2203.526
4/28/2025 4:55:18 PM,0.32772303,2232.4326
4/28/2025 4:55:18 PM,0.32772303,2252.9165
4/28/2025 4:55:18 PM,0.32772303,2285.5718
4/28/2025 4:55:18 PM,0.32772303,2310.769
4/28/2025 4:55:18 PM,0.33660388,2336.9424
4/28/2025 4:55:18 PM,0.33660388,2361.5127
4/28/2025 4:55:18 PM,0.33660388,2380.282
4/28/2025 4:55:18 PM,0.33660388,2415.926
4/28/2025 4:55:18 PM,0.33660388,2438.7554
4/28/2025 4:55:18 PM,0.33660388,2466.4563
4/28/2025 4:55:18 PM,0.33660388,2490.3704
4/28/2025 4:55:18 PM,0.33660388,2515.617
4/28/2025 4:55:18 PM,0.33660388,2538.174
4/28/2025 4:55:18 PM,0.33660388,2562.4836
4/28/2025 4:55:18 PM,0.33660388,2585.893
4/28/2025 4:55:18 PM,0.33660388,2614.9753
4/28/2025 4:55:18 PM,0.33660388,2638.3298
4/28/2025 4:55:18 PM,0.33660388,2674.1047
4/28/2025 4:55:18 PM,0.33660388,2698.6182
4/28/2025 4:55:18 PM,0.33660388,2731.6433
4/28/2025 4:55:18 PM,0.33660388,2755.552
4/28/2025 4:55:18 PM,0.33660388,2782.0825
4/28/2025 4:55:18 PM,0.33660388,2804.647
4/28/2025 4:55:18 PM,0.33660388,2831.376
4/28/2025 4:55:18 PM,0.34102908,2853.509
4/28/2025 4:55:18 PM,0.34102908,2888.5515
4/28/2025 4:55:18 PM,0.33660388,2917.0557
4/28/2025 4:55:18 PM,0.34545428,2938.935
4/28/2025 4:55:18 PM,0.34102908,2962.3757
4/28/2025 4:55:18 PM,0.34102908,2997.6516
4/28/2025 4:55:18 PM,0.34102908,3022.4453
4/28/2025 4:55:18 PM,0.34102908,3040.2778
4/28/2025 4:55:18 PM,0.34545428,3059.7258
4/28/2025 4:55:18 PM,0.34545428,3091.203
4/28/2025 4:55:18 PM,0.34545428,3116.2747
4/28/2025 4:55:18 PM,0.34545428,3144.0671
4/28/2025 4:55:18 PM,0.34545428,3167.0916
4/28/2025 4:55:19 PM,0.34545428,3198.0393
4/28/2025 4:55:19 PM,0.34545428,3220.8196
4/28/2025 4:55:19 PM,0.34545428,3248.4407
4/28/2025 4:55:19 PM,0.34545428,3272.2512
4/28/2025 4:55:19 PM,0.34545428,3295.979
4/28/2025 4:55:19 PM,0.34545428,3317.4097
4/28/2025 4:55:19 PM,0.34545428,3343.4377
4/28/2025 4:55:19 PM,0.34545428,3367.017
4/28/2025 4:55:19 PM,0.34545428,3391.3772
4/28/2025 4:55:19 PM,0.34545428,3414.283
4/28/2025 4:55:19 PM,0.34545428,3447.1523
4/28/2025 4:55:19 PM,0.34545428,3471.7686
4/28/2025 4:55:19 PM,0.34545428,3510.308
4/28/2025 4:55:19 PM,0.34545428,3527.3157
4/28/2025 4:55:19 PM,0.34545428,3552.0586
4/28/2025 4:55:19 PM,0.34545428,3567.3516
4/28/2025 4:55:19 PM,0.34545428,3590.303
4/28/2025 4:55:19 PM,0.34545428,3617.3767
4/28/2025 4:55:19 PM,0.34545428,3633.721
4/28/2025 4:55:19 PM,0.34545428,3677.9128
4/28/2025 4:55:19 PM,0.34545428,3705.0454
4/28/2025 4:55:19 PM,0.34545428,3722.6338
4/28/2025 4:55:19 PM,0.34545428,3758.4517
4/28/2025 4:55:19 PM,0.34545428,3785.0266
4/28/2025 4:55:19 PM,0.34545428,3817.0146
4/28/2025 4:55:19 PM,0.34545428,3842.5447
4/28/2025 4:55:19 PM,0.34545428,3870.0952
4/28/2025 4:55:19 PM,0.34545428,3898.556
4/28/2025 4:55:19 PM,0.34545428,3922.847
4/28/2025 4:55:19 PM,0.34545428,3946.2178
4/28/2025 4:55:19 PM,0.34545428,3970.3867
4/28/2025 4:55:19 PM,0.34545428,3999.0486
4/28/2025 4:55:19 PM,0.34545428,4014.1296
4/28/2025 4:55:19 PM,0.34545428,4036.4248
4/28/2025 4:55:19 PM,0.34545428,4067.4219
4/28/2025 4:55:19 PM,0.34545428,4104.821
4/28/2025 4:55:19 PM,0.34545428,4122.9565
4/28/2025 4:55:19 PM,0.34545428,4155.585
