Time,Channel 
(ms),(V)

1.14322099,-0.36744285
1.14386099,-0.54383981
1.14450099,-0.54383981
1.14514099,-0.54383981
1.14578099,-0.54383981
1.14642099,-0.54383981
1.14706099,-0.54383981
1.14770099,-0.54383981
1.14834099,-0.54383981
1.14898099,-0.54383981
1.14962099,-0.54383981
1.15026099,-0.54383981
1.15090099,-0.54383981
1.15154099,-0.72023684
1.15218099,-0.54383981
1.15282099,-0.54383981
1.15346099,-0.54383981
1.15410099,-0.72023684
1.15474099,-0.72023684
1.15538099,-0.54383981
1.15602099,-0.72023684
1.15666099,-0.72023684
1.15730099,-0.72023684
1.15794099,-0.54383981
1.15858099,-0.72023684
1.15922099,-0.72023684
1.15986099,-0.72023684
1.16050099,-0.72023684
1.16114099,-0.72023684
1.16178099,-0.72023684
1.16242099,-0.72023684
1.16306099,-0.72023684
1.16370099,-0.72023684
1.16434099,-0.72023684
1.16498099,-0.72023684
1.16562099,-0.54383981
1.16626099,-0.54383981
1.16690099,-0.54383981
1.16754099,-0.54383981
1.16818099,-0.54383981
1.16882099,-0.54383981
1.16946099,-0.54383981
1.17010099,-0.36744285
1.17074099,-0.36744285
1.17138099,-0.36744285
1.17202099,-0.36744285
1.17266099,-0.19104587
1.17330099,-0.19104587
1.17394099,-0.19104587
1.17458099,-0.19104587
1.17522099,-0.01525925
1.17586099,-0.01525925
1.17650099,0.16052736
1.17714099,0.16052736
1.17778099,0.16052736
1.17842099,0.33692434
1.17906099,0.33692434
1.17970099,0.33692434
1.18034099,0.51332134
1.18098099,0.51332134
1.18162099,0.68971831
1.18226099,0.68971831
1.18290099,0.86550492
1.18354099,0.86550492
1.18418099,1.04190195
1.18482099,1.21829891
1.18546099,1.21829891
1.18610099,1.21829891
1.18674099,1.39469588
1.18738099,1.39469588
1.18802099,1.57048249
1.18866099,1.57048249
1.18930099,1.74687946
1.18994099,1.74687946
1.19058099,1.92327642
1.19122099,1.92327642
1.19186099,2.09967351
1.19250099,2.09967351
1.19314099,2.27546000
1.19378099,2.27546000
1.19442099,2.45185709
1.19506099,2.45185709
1.19570099,2.62825394
1.19634099,2.62825394
1.19698099,2.62825394
1.19762099,2.80465102
1.19826099,2.80465102
1.19890099,2.98043752
1.19954099,3.15683460
1.20018099,3.15683460
1.20082099,3.15683460
1.20146099,3.15683460
1.20210099,3.33323169
1.20274099,3.33323169
1.20338099,3.33323169
1.20402099,3.33323169
1.20466099,3.50962853
1.20530099,3.50962853
1.20594099,3.50962853
1.20658099,3.50962853
1.20722099,3.50962853
1.20786099,3.68541527
1.20850099,3.50962853
1.20914099,3.68541527
1.20978099,3.50962853
1.21042099,3.68541527
1.21106099,3.50962853
1.21170099,3.68541527
1.21234099,3.68541527
1.21298099,3.68541527
1.21362099,3.50962853
1.21426099,3.68541527
1.21490099,3.50962853
1.21554099,3.50962853
1.21618099,3.50962853
1.21682099,3.33323169
1.21746099,3.33323169
1.21810099,3.33323169
1.21874099,3.33323169
1.21938099,3.33323169
1.22002099,3.33323169
1.22066099,3.33323169
1.22130099,3.15683460
1.22194099,3.15683460
1.22258099,3.15683460
1.22322099,2.98043752
1.22386099,2.80465102
1.22450099,2.98043752
1.22514099,2.80465102
1.22578099,2.80465102
1.22642099,2.62825394
1.22706099,2.62825394
1.22770099,2.45185709
1.22834099,2.45185709
1.22898099,2.45185709
1.22962099,2.27546000
1.23026099,2.27546000
1.23090099,2.09967351
1.23154099,1.92327642
1.23218099,1.92327642
1.23282099,1.92327642
1.23346099,1.74687946
1.23410099,1.74687946
1.23474099,1.74687946
1.23538099,1.57048249
1.23602099,1.57048249
1.23666099,1.39469588
1.23730099,1.39469588
1.23794099,1.21829891
1.23858099,1.21829891
1.23922099,1.04190195
1.23986099,1.04190195
1.24050099,1.04190195
1.24114099,0.86550492
1.24178099,0.86550492
1.24242099,0.86550492
1.24306099,0.86550492
1.24370099,0.68971831
1.24434099,0.51332134
1.24498099,0.51332134
1.24562099,0.51332134
1.24626099,0.51332134
1.24690099,0.51332134
1.24754099,0.33692434
1.24818099,0.33692434
1.24882099,0.33692434
1.24946099,0.16052736
1.25010099,0.16052736
1.25074099,0.16052736
1.25138099,0.16052736
1.25202099,0.16052736
1.25266099,0.16052736
1.25330099,0.16052736
1.25394099,-0.01525925
1.25458099,-0.01525925
1.25522099,0.16052736
1.25586099,-0.01525925
1.25650099,-0.01525925
1.25714099,-0.01525925
1.25778099,-0.01525925
1.25842099,-0.01525925
1.25906099,-0.01525925
1.25970099,-0.01525925
1.26034099,-0.19104587
1.26098099,-0.19104587
1.26162099,-0.01525925
1.26226099,-0.19104587
1.26290099,-0.19104587
1.26354099,-0.01525925
1.26418099,-0.01525925
1.26482099,-0.01525925
1.26546099,-0.01525925
1.26610099,-0.01525925
1.26674099,-0.01525925
1.26738099,-0.01525925
1.26802099,-0.01525925
1.26866099,-0.01525925
1.26930099,0.16052736
1.26994099,-0.01525925
1.27058099,-0.01525925
1.27122099,-0.01525925
1.27186099,-0.01525925
1.27250099,-0.01525925
1.27314099,-0.01525925
1.27378099,-0.01525925
1.27442099,-0.01525925
1.27506099,-0.01525925
1.27570099,-0.01525925
1.27634099,-0.01525925
1.27698099,-0.01525925
1.27762099,-0.01525925
1.27826099,-0.01525925
1.27890099,-0.01525925
1.27954099,-0.01525925
1.28018099,-0.01525925
1.28082099,-0.01525925
1.28146099,-0.19104587
1.28210099,-0.19104587
1.28274099,-0.19104587
1.28338099,-0.19104587
1.28402099,-0.19104587
1.28466099,-0.19104587
1.28530099,-0.19104587
1.28594099,-0.19104587
1.28658099,-0.36744285
1.28722099,-0.36744285
1.28786099,-0.36744285
1.28850099,-0.36744285
1.28914099,-0.36744285
1.28978099,-0.54383981
1.29042099,-0.54383981
1.29106099,-0.72023684
1.29170099,-0.72023684
1.29234099,-0.72023684
1.29298099,-0.89602345
1.29362099,-0.89602345
1.29426099,-0.89602345
1.29490099,-1.07242048
1.29554099,-1.07242048
1.29618099,-1.07242048
1.29682099,-1.24881744
1.29746099,-1.24881744
1.29810099,-1.24881744
1.29874099,-1.42521441
1.29938099,-1.42521441
1.30002099,-1.60100102
1.30066099,-1.60100102
1.30130099,-1.77739799
1.30194099,-1.77739799
1.30258099,-1.77739799
1.30322099,-1.95379496
1.30386099,-1.95379496
1.30450099,-2.13019204
1.30514099,-2.13019204
1.30578099,-2.13019204
1.30642099,-2.30597854
1.30706099,-2.30597854
1.30770099,-2.30597854
1.30834099,-2.30597854
1.30898099,-2.48237562
1.30962099,-2.48237562
1.31026099,-2.48237562
1.31090099,-2.65877247
1.31154099,-2.65877247
1.31218099,-2.65877247
1.31282099,-2.83516955
1.31346099,-2.83516955
1.31410099,-3.01095605
1.31474099,-3.01095605
1.31538099,-3.01095605
1.31602099,-3.01095605
1.31666099,-3.01095605
1.31730099,-3.01095605
1.31794099,-3.01095605
1.31858099,-3.18735313
1.31922099,-3.18735313
1.31986099,-3.18735313
1.32050099,-3.18735313
1.32114099,-3.18735313
1.32178099,-3.18735313
1.32242099,-3.18735313
1.32306099,-3.18735313
1.32370099,-3.36375022
1.32434099,-3.18735313
1.32498099,-3.18735313
1.32562099,-3.18735313
1.32626099,-3.18735313
1.32690099,-3.18735313
1.32754099,-3.18735313
1.32818099,-3.18735313
1.32882099,-3.18735313
1.32946099,-3.18735313
1.33010099,-3.18735313
1.33074099,-3.01095605
1.33138099,-3.01095605
1.33202099,-3.01095605
1.33266099,-3.01095605
1.33330099,-2.83516955
1.33394099,-2.83516955
1.33458099,-2.83516955
1.33522099,-2.65877247
1.33586099,-2.65877247
1.33650099,-2.48237562
1.33714099,-2.48237562
1.33778099,-2.48237562
1.33842099,-2.48237562
1.33906099,-2.30597854
1.33970099,-2.30597854
1.34034099,-2.30597854
1.34098099,-2.13019204
1.34162099,-2.13019204
1.34226099,-1.95379496
1.34290099,-1.95379496
1.34354099,-1.95379496
1.34418099,-1.77739799
1.34482099,-1.77739799
1.34546099,-1.60100102
1.34610099,-1.60100102
1.34674099,-1.60100102
1.34738099,-1.42521441
1.34802099,-1.24881744
1.34866099,-1.24881744
1.34930099,-1.07242048
1.34994099,-1.07242048
1.35058099,-1.07242048
1.35122099,-0.89602345
1.35186099,-0.89602345
1.35250099,-0.72023684
1.35314099,-0.72023684
1.35378099,-0.54383981
1.35442099,-0.54383981
1.35506099,-0.54383981
1.35570099,-0.36744285
1.35634099,-0.36744285
1.35698099,-0.36744285
1.35762099,-0.19104587
1.35826099,-0.19104587
1.35890099,-0.19104587
1.35954099,-0.01525925
1.36018099,-0.01525925
1.36082099,0.16052736
1.36146099,0.16052736
1.36210099,0.16052736
1.36274099,0.16052736
1.36338099,0.33692434
1.36402099,0.33692434
1.36466099,0.33692434
1.36530099,0.33692434
1.36594099,0.33692434
1.36658099,0.51332134
1.36722099,0.51332134
1.36786099,0.33692434
1.36850099,0.51332134
1.36914099,0.51332134
1.36978099,0.51332134
1.37042099,0.51332134
1.37106099,0.51332134
1.37170099,0.51332134
1.37234099,0.68971831
1.37298099,0.51332134
1.37362099,0.68971831
1.37426099,0.68971831
1.37490099,0.68971831
1.37554099,0.68971831
1.37618099,0.68971831
1.37682099,0.68971831
1.37746099,0.68971831
1.37810099,0.68971831
1.37874099,0.68971831
1.37938099,0.68971831
1.38002099,0.68971831
1.38066099,0.68971831
1.38130099,0.68971831
1.38194099,0.68971831
1.38258099,0.68971831
1.38322099,0.68971831
1.38386099,0.68971831
1.38450099,0.68971831
1.38514099,0.68971831
1.38578099,0.51332134
1.38642099,0.51332134
1.38706099,0.68971831
1.38770099,0.68971831
1.38834099,0.68971831
1.38898099,0.68971831
1.38962099,0.68971831
1.39026099,0.68971831
1.39090099,0.68971831
1.39154099,0.68971831
1.39218099,0.68971831
1.39282099,0.68971831
1.39346099,0.68971831
1.39410099,0.68971831
1.39474099,0.68971831
1.39538099,0.68971831
1.39602099,0.68971831
1.39666099,0.68971831
1.39730099,0.68971831
1.39794099,0.68971831
1.39858099,0.68971831
1.39922099,0.86550492
1.39986099,0.86550492
1.40050099,0.86550492
1.40114099,0.86550492
1.40178099,0.86550492
1.40242099,0.86550492
1.40306099,1.04190195
1.40370099,1.04190195
1.40434099,0.86550492
1.40498099,1.04190195
1.40562099,1.04190195
1.40626099,1.21829891
1.40690099,1.21829891
1.40754099,1.21829891
1.40818099,1.21829891
1.40882099,1.21829891
1.40946099,1.39469588
1.41010099,1.39469588
1.41074099,1.57048249
1.41138099,1.57048249
1.41202099,1.39469588
1.41266099,1.57048249
1.41330099,1.57048249
1.41394099,1.74687946
1.41458099,1.74687946
1.41522099,1.74687946
1.41586099,1.74687946
1.41650099,1.92327642
1.41714099,1.92327642
1.41778099,1.92327642
1.41842099,1.92327642
1.41906099,2.09967351
1.41970099,2.09967351
1.42034099,2.27546000
1.42098099,2.27546000
1.42162099,2.27546000
1.42226099,2.45185709
1.42290099,2.27546000
1.42354099,2.45185709
1.42418099,2.45185709
1.42482099,2.45185709
1.42546099,2.45185709
1.42610099,2.62825394
1.42674099,2.62825394
1.42738099,2.62825394
1.42802099,2.62825394
1.42866099,2.62825394
1.42930099,2.80465102
1.42994099,2.98043752
1.43058099,2.80465102
1.43122099,2.80465102
1.43186099,2.80465102
1.43250099,2.98043752
1.43314099,2.98043752
1.43378099,2.80465102
1.43442099,2.98043752
1.43506099,2.98043752
1.43570099,2.98043752
1.43634099,2.98043752
1.43698099,2.80465102
1.43762099,2.98043752
1.43826099,2.98043752
1.43890099,2.80465102
1.43954099,2.98043752
1.44018099,2.80465102
1.44082099,2.80465102
1.44146099,2.80465102
1.44210099,2.80465102
1.44274099,2.62825394
1.44338099,2.80465102
1.44402099,2.62825394
1.44466099,2.62825394
1.44530099,2.62825394
1.44594099,2.45185709
1.44658099,2.62825394
1.44722099,2.45185709
1.44786099,2.45185709
1.44850099,2.45185709
1.44914099,2.27546000
1.44978099,2.27546000
1.45042099,2.09967351
1.45106099,2.09967351
1.45170099,2.09967351
1.45234099,1.92327642
1.45298099,1.92327642
1.45362099,1.92327642
1.45426099,1.74687946
1.45490099,1.74687946
1.45554099,1.74687946
1.45618099,1.57048249
1.45682099,1.57048249
1.45746099,1.57048249
1.45810099,1.39469588
1.45874099,1.21829891
1.45938099,1.21829891
1.46002099,1.04190195
1.46066099,1.04190195
1.46130099,0.86550492
1.46194099,0.86550492
1.46258099,0.68971831
1.46322099,0.68971831
1.46386099,0.68971831
1.46450099,0.51332134
1.46514099,0.51332134
1.46578099,0.33692434
1.46642099,0.33692434
1.46706099,0.33692434
1.46770099,0.16052736
1.46834099,0.16052736
1.46898099,0.16052736
1.46962099,-0.01525925
1.47026099,-0.01525925
1.47090099,-0.01525925
1.47154099,-0.19104587
1.47218099,-0.36744285
1.47282099,-0.36744285
1.47346099,-0.36744285
1.47410099,-0.36744285
1.47474099,-0.54383981
1.47538099,-0.54383981
1.47602099,-0.54383981
1.47666099,-0.54383981
1.47730099,-0.72023684
1.47794099,-0.72023684
1.47858099,-0.72023684
1.47922099,-0.72023684
1.47986099,-0.89602345
1.48050099,-0.89602345
1.48114099,-0.89602345
1.48178099,-0.89602345
1.48242099,-1.07242048
1.48306099,-1.07242048
1.48370099,-1.07242048
1.48434099,-1.07242048
1.48498099,-1.07242048
1.48562099,-1.07242048
1.48626099,-1.07242048
1.48690099,-1.07242048
1.48754099,-1.07242048
1.48818099,-1.07242048
1.48882099,-1.24881744
1.48946099,-1.07242048
1.49010099,-1.24881744
1.49074099,-1.07242048
1.49138099,-1.24881744
1.49202099,-1.24881744
1.49266099,-1.07242048
1.49330099,-1.24881744
1.49394099,-1.24881744
1.49458099,-1.24881744
1.49522099,-1.24881744
1.49586099,-1.24881744
1.49650099,-1.07242048
1.49714099,-1.07242048
1.49778099,-1.07242048
1.49842099,-1.07242048
1.49906099,-1.07242048
1.49970099,-1.07242048
1.50034099,-1.07242048
1.50098099,-1.07242048
1.50162099,-1.07242048
1.50226099,-1.07242048
1.50290099,-1.07242048
1.50354099,-1.07242048
1.50418099,-1.07242048
1.50482099,-1.07242048
1.50546099,-1.07242048
1.50610099,-1.07242048
1.50674099,-1.07242048
1.50738099,-1.07242048
1.50802099,-1.07242048
1.50866099,-1.07242048
1.50930099,-1.07242048
1.50994099,-1.07242048
1.51058099,-1.07242048
1.51122099,-1.07242048
1.51186099,-1.07242048
1.51250099,-1.07242048
1.51314099,-1.07242048
1.51378099,-1.07242048
1.51442099,-1.24881744
1.51506099,-1.24881744
1.51570099,-1.24881744
1.51634099,-1.24881744
1.51698099,-1.24881744
1.51762099,-1.24881744
1.51826099,-1.24881744
1.51890099,-1.24881744
1.51954099,-1.24881744
1.52018099,-1.24881744
1.52082099,-1.24881744
1.52146099,-1.24881744
1.52210099,-1.42521441
1.52274099,-1.42521441
1.52338099,-1.42521441
1.52402099,-1.60100102
1.52466099,-1.60100102
1.52530099,-1.60100102
1.52594099,-1.60100102
1.52658099,-1.60100102
1.52722099,-1.60100102
1.52786099,-1.60100102
1.52850099,-1.77739799
1.52914099,-1.77739799
1.52978099,-1.77739799
1.53042099,-1.95379496
1.53106099,-1.77739799
1.53170099,-1.95379496
1.53234099,-1.95379496
1.53298099,-1.95379496
1.53362099,-1.95379496
1.53426099,-1.95379496
1.53490099,-1.95379496
1.53554099,-2.13019204
1.53618099,-2.13019204
1.53682099,-2.13019204
1.53746099,-2.13019204
1.53810099,-2.30597854
1.53874099,-2.13019204
1.53938099,-2.30597854
1.54002099,-2.30597854
1.54066099,-2.30597854
1.54130099,-2.30597854
1.54194099,-2.30597854
1.54258099,-2.30597854
1.54322099,-2.30597854
1.54386099,-2.30597854
1.54450099,-2.30597854
1.54514099,-2.48237562
1.54578099,-2.48237562
1.54642099,-2.30597854
1.54706099,-2.48237562
1.54770099,-2.48237562
1.54834099,-2.48237562
1.54898099,-2.48237562
1.54962099,-2.30597854
1.55026099,-2.30597854
1.55090099,-2.48237562
1.55154099,-2.48237562
1.55218099,-2.48237562
1.55282099,-2.30597854
1.55346099,-2.30597854
1.55410099,-2.30597854
1.55474099,-2.30597854
1.55538099,-2.30597854
1.55602099,-2.30597854
1.55666099,-2.30597854
1.55730099,-2.30597854
1.55794099,-2.13019204
1.55858099,-2.13019204
1.55922099,-2.13019204
1.55986099,-1.95379496
1.56050099,-1.95379496
1.56114099,-1.95379496
1.56178099,-1.95379496
1.56242099,-1.95379496
1.56306099,-1.77739799
1.56370099,-1.77739799
1.56434099,-1.60100102
1.56498099,-1.60100102
1.56562099,-1.60100102
1.56626099,-1.60100102
1.56690099,-1.42521441
1.56754099,-1.42521441
1.56818099,-1.24881744
1.56882099,-1.07242048
1.56946099,-1.07242048
1.57010099,-1.07242048
1.57074099,-0.89602345
1.57138099,-0.89602345
1.57202099,-0.89602345
1.57266099,-0.72023684
1.57330099,-0.72023684
1.57394099,-0.54383981
1.57458099,-0.54383981
1.57522099,-0.36744285
1.57586099,-0.36744285
1.57650099,-0.36744285
1.57714099,-0.19104587
1.57778099,-0.19104587
1.57842099,-0.19104587
1.57906099,-0.19104587
1.57970099,-0.01525925
1.58034099,0.16052736
1.58098099,0.16052736
1.58162099,0.33692434
1.58226099,0.33692434
1.58290099,0.33692434
1.58354099,0.33692434
1.58418099,0.51332134
1.58482099,0.51332134
1.58546099,0.51332134
1.58610099,0.68971831
1.58674099,0.68971831
1.58738099,0.86550492
1.58802099,0.86550492
1.58866099,0.86550492
1.58930099,1.04190195
1.58994099,0.86550492
1.59058099,1.04190195
1.59122099,1.04190195
1.59186099,1.21829891
1.59250099,1.21829891
1.59314099,1.21829891
1.59378099,1.21829891
1.59442099,1.21829891
1.59506099,1.21829891
1.59570099,1.39469588
1.59634099,1.39469588
1.59698099,1.39469588
1.59762099,1.39469588
1.59826099,1.57048249
1.59890099,1.57048249
1.59954099,1.57048249
1.60018099,1.57048249
1.60082099,1.57048249
1.60146099,1.57048249
1.60210099,1.57048249
1.60274099,1.57048249
1.60338099,1.57048249
1.60402099,1.57048249
1.60466099,1.57048249
1.60530099,1.57048249
1.60594099,1.57048249
1.60658099,1.57048249
1.60722099,1.57048249
1.60786099,1.57048249
1.60850099,1.57048249
1.60914099,1.57048249
1.60978099,1.57048249
1.61042099,1.57048249
1.61106099,1.57048249
1.61170099,1.57048249
1.61234099,1.57048249
1.61298099,1.57048249
1.61362099,1.57048249
1.61426099,1.39469588
1.61490099,1.57048249
1.61554099,1.57048249
1.61618099,1.57048249
1.61682099,1.39469588
1.61746099,1.39469588
1.61810099,1.39469588
1.61874099,1.39469588
1.61938099,1.39469588
1.62002099,1.39469588
1.62066099,1.39469588
1.62130099,1.39469588
1.62194099,1.39469588
1.62258099,1.39469588
1.62322099,1.39469588
1.62386099,1.39469588
1.62450099,1.21829891
1.62514099,1.39469588
1.62578099,1.39469588
1.62642099,1.39469588
1.62706099,1.39469588
1.62770099,1.39469588
1.62834099,1.39469588
1.62898099,1.39469588
1.62962099,1.39469588
1.63026099,1.21829891
1.63090099,1.21829891
1.63154099,1.39469588
1.63218099,1.39469588
1.63282099,1.39469588
1.63346099,1.39469588
1.63410099,1.39469588
1.63474099,1.39469588
1.63538099,1.39469588
1.63602099,1.39469588
1.63666099,1.39469588
1.63730099,1.39469588
1.63794099,1.57048249
1.63858099,1.39469588
1.63922099,1.57048249
1.63986099,1.57048249
1.64050099,1.57048249
1.64114099,1.57048249
1.64178099,1.57048249
1.64242099,1.57048249
1.64306099,1.57048249
1.64370099,1.57048249
1.64434099,1.57048249
1.64498099,1.74687946
1.64562099,1.74687946
1.64626099,1.74687946
1.64690099,1.74687946
1.64754099,1.74687946
1.64818099,1.74687946
1.64882099,1.74687946
1.64946099,1.74687946
1.65010099,1.74687946
1.65074099,1.74687946
1.65138099,1.74687946
1.65202099,1.92327642
1.65266099,1.92327642
1.65330099,1.92327642
1.65394099,1.92327642
1.65458099,1.92327642
1.65522099,1.92327642
1.65586099,1.92327642
1.65650099,1.92327642
1.65714099,1.92327642
1.65778099,1.92327642
1.65842099,1.92327642
1.65906099,1.92327642
1.65970099,1.92327642
1.66034099,1.92327642
1.66098099,1.92327642
1.66162099,1.92327642
1.66226099,1.92327642
1.66290099,1.92327642
1.66354099,1.92327642
1.66418099,1.92327642
1.66482099,1.92327642
1.66546099,1.92327642
1.66610099,1.92327642
1.66674099,1.92327642
1.66738099,1.92327642
1.66802099,1.74687946
1.66866099,1.74687946
1.66930099,1.74687946
1.66994099,1.74687946
1.67058099,1.74687946
1.67122099,1.74687946
1.67186099,1.57048249
1.67250099,1.57048249
1.67314099,1.57048249
1.67378099,1.39469588
1.67442099,1.57048249
1.67506099,1.39469588
1.67570099,1.39469588
1.67634099,1.39469588
1.67698099,1.21829891
1.67762099,1.21829891
1.67826099,1.21829891
1.67890099,1.21829891
1.67954099,1.04190195
1.68018099,0.86550492
1.68082099,0.86550492
1.68146099,0.86550492
1.68210099,0.86550492
1.68274099,0.68971831
1.68338099,0.68971831
1.68402099,0.51332134
1.68466099,0.51332134
1.68530099,0.51332134
1.68594099,0.33692434
1.68658099,0.33692434
1.68722099,0.33692434
1.68786099,0.16052736
1.68850099,0.16052736
1.68914099,-0.01525925
1.68978099,-0.01525925
1.69042099,-0.01525925
1.69106099,-0.19104587
1.69170099,-0.19104587
1.69234099,-0.36744285
1.69298099,-0.36744285
1.69362099,-0.36744285
1.69426099,-0.54383981
1.69490099,-0.36744285
1.69554099,-0.54383981
1.69618099,-0.72023684
1.69682099,-0.72023684
1.69746099,-0.89602345
1.69810099,-0.89602345
1.69874099,-0.89602345
1.69938099,-0.89602345
1.70002099,-1.07242048
1.70066099,-1.07242048
1.70130099,-1.07242048
1.70194099,-1.24881744
1.70258099,-1.24881744
1.70322099,-1.24881744
1.70386099,-1.42521441
1.70450099,-1.24881744
1.70514099,-1.42521441
1.70578099,-1.42521441
1.70642099,-1.60100102
1.70706099,-1.60100102
1.70770099,-1.60100102
1.70834099,-1.60100102
1.70898099,-1.60100102
1.70962099,-1.77739799
1.71026099,-1.60100102
1.71090099,-1.77739799
1.71154099,-1.77739799
1.71218099,-1.77739799
1.71282099,-1.77739799
1.71346099,-1.77739799
1.71410099,-1.77739799
1.71474099,-1.77739799
1.71538099,-1.77739799
1.71602099,-1.77739799
1.71666099,-1.77739799
1.71730099,-1.77739799
1.71794099,-1.77739799
1.71858099,-1.77739799
1.71922099,-1.77739799
1.71986099,-1.77739799
1.72050099,-1.77739799
1.72114099,-1.77739799
1.72178099,-1.77739799
1.72242099,-1.77739799
1.72306099,-1.77739799
1.72370099,-1.77739799
1.72434099,-1.77739799
1.72498099,-1.77739799
1.72562099,-1.77739799
1.72626099,-1.77739799
1.72690099,-1.77739799
1.72754099,-1.77739799
1.72818099,-1.77739799
1.72882099,-1.60100102
1.72946099,-1.60100102
1.73010099,-1.60100102
1.73074099,-1.77739799
1.73138099,-1.60100102
1.73202099,-1.60100102
1.73266099,-1.60100102
1.73330099,-1.60100102
1.73394099,-1.60100102
1.73458099,-1.42521441
1.73522099,-1.60100102
1.73586099,-1.60100102
1.73650099,-1.42521441
1.73714099,-1.60100102
1.73778099,-1.42521441
1.73842099,-1.42521441
1.73906099,-1.42521441
1.73970099,-1.42521441
1.74034099,-1.42521441
1.74098099,-1.42521441
1.74162099,-1.42521441
1.74226099,-1.24881744
1.74290099,-1.24881744
1.74354099,-1.42521441
1.74418099,-1.24881744
1.74482099,-1.42521441
1.74546099,-1.42521441
1.74610099,-1.42521441
1.74674099,-1.24881744
1.74738099,-1.24881744
1.74802099,-1.24881744
1.74866099,-1.24881744
1.74930099,-1.24881744
1.74994099,-1.24881744
1.75058099,-1.24881744
1.75122099,-1.24881744
1.75186099,-1.24881744
1.75250099,-1.24881744
1.75314099,-1.24881744
1.75378099,-1.24881744
1.75442099,-1.42521441
1.75506099,-1.24881744
1.75570099,-1.24881744
1.75634099,-1.42521441
1.75698099,-1.42521441
1.75762099,-1.24881744
1.75826099,-1.42521441
1.75890099,-1.42521441
1.75954099,-1.24881744
1.76018099,-1.42521441
1.76082099,-1.42521441
1.76146099,-1.42521441
1.76210099,-1.42521441
1.76274099,-1.24881744
1.76338099,-1.42521441
1.76402099,-1.42521441
1.76466099,-1.42521441
1.76530099,-1.60100102
1.76594099,-1.42521441
1.76658099,-1.42521441
1.76722099,-1.42521441
1.76786099,-1.60100102
1.76850099,-1.42521441
1.76914099,-1.60100102
1.76978099,-1.42521441
1.77042099,-1.42521441
1.77106099,-1.42521441
1.77170099,-1.60100102
1.77234099,-1.60100102
1.77298099,-1.60100102
1.77362099,-1.60100102
1.77426099,-1.42521441
1.77490099,-1.42521441
1.77554099,-1.42521441
1.77618099,-1.42521441
1.77682099,-1.42521441
1.77746099,-1.24881744
1.77810099,-1.24881744
1.77874099,-1.42521441
1.77938099,-1.42521441
1.78002099,-1.24881744
1.78066099,-1.24881744
1.78130099,-1.24881744
1.78194099,-1.24881744
1.78258099,-1.07242048
1.78322099,-1.24881744
1.78386099,-1.24881744
1.78450099,-1.07242048
1.78514099,-1.07242048
1.78578099,-1.07242048
1.78642099,-1.07242048
1.78706099,-0.89602345
1.78770099,-0.89602345
1.78834099,-0.89602345
1.78898099,-0.89602345
1.78962099,-0.89602345
1.79026099,-0.72023684
1.79090099,-0.72023684
1.79154099,-0.54383981
1.79218099,-0.54383981
1.79282099,-0.54383981
1.79346099,-0.54383981
1.79410099,-0.36744285
1.79474099,-0.36744285
1.79538099,-0.36744285
1.79602099,-0.36744285
1.79666099,-0.19104587
1.79730099,-0.19104587
1.79794099,-0.19104587
1.79858099,-0.19104587
1.79922099,-0.01525925
1.79986099,0.16052736
1.80050099,-0.01525925
1.80114099,0.16052736
1.80178099,0.33692434
1.80242099,0.33692434
1.80306099,0.33692434
1.80370099,0.33692434
1.80434099,0.51332134
1.80498099,0.51332134
1.80562099,0.68971831
1.80626099,0.68971831
1.80690099,0.68971831
1.80754099,0.86550492
1.80818099,0.86550492
1.80882099,0.86550492
1.80946099,0.86550492
1.81010099,1.04190195
1.81074099,1.04190195
1.81138099,1.21829891
1.81202099,1.04190195
1.81266099,1.21829891
1.81330099,1.21829891
1.81394099,1.39469588
1.81458099,1.39469588
1.81522099,1.39469588
1.81586099,1.57048249
1.81650099,1.57048249
1.81714099,1.57048249
1.81778099,1.57048249
1.81842099,1.74687946
1.81906099,1.74687946
1.81970099,1.74687946
1.82034099,1.74687946
1.82098099,1.74687946
1.82162099,1.74687946
1.82226099,1.74687946
1.82290099,1.92327642
1.82354099,1.74687946
1.82418099,1.92327642
1.82482099,1.92327642
1.82546099,1.92327642
1.82610099,1.92327642
1.82674099,1.92327642
1.82738099,1.92327642
1.82802099,1.92327642
1.82866099,1.92327642
1.82930099,1.92327642
1.82994099,1.92327642
1.83058099,1.92327642
1.83122099,1.92327642
1.83186099,1.92327642
1.83250099,1.92327642
1.83314099,1.92327642
1.83378099,1.92327642
1.83442099,1.92327642
1.83506099,1.92327642
1.83570099,1.92327642
1.83634099,1.92327642
1.83698099,1.92327642
1.83762099,1.92327642
1.83826099,1.92327642
1.83890099,1.92327642
1.83954099,1.92327642
1.84018099,1.92327642
1.84082099,1.74687946
1.84146099,1.74687946
1.84210099,1.74687946
1.84274099,1.74687946
1.84338099,1.74687946
1.84402099,1.74687946
1.84466099,1.74687946
1.84530099,1.74687946
1.84594099,1.57048249
1.84658099,1.57048249
1.84722099,1.57048249
1.84786099,1.57048249
1.84850099,1.57048249
1.84914099,1.57048249
1.84978099,1.57048249
1.85042099,1.57048249
1.85106099,1.57048249
1.85170099,1.57048249
1.85234099,1.39469588
1.85298099,1.39469588
1.85362099,1.39469588
1.85426099,1.39469588
1.85490099,1.39469588
1.85554099,1.39469588
1.85618099,1.21829891
1.85682099,1.39469588
1.85746099,1.21829891
1.85810099,1.21829891
